transaction_id,customer_id,merchant_id,amount,currency,timestamp,payment_method,failure_type,failure_code,failure_reason,retry_count,customer_historical_success_rate,previous_success_rate,customer_payment_frequency,previous_failures,transaction_hour,day_of_week,subscription_status,amount_relative_to_historical_avg,time_since_previous_successful_payment,device_type,device_os,country,invoice_info,is_recoverable,recoverability_probability,expected_recovery_amount
TXN_A57529ED8D,CUST_1615,MERCH_222,3808.2,INR,2026-07-15T00:11:55,upi,temporary_network_failure,ERR_NETWORK_TIMEOUT,Temporary gateway network timeout or issuer degradation,0,0.704,0.729,7,4,0,2,none,2.68,468728.0,mobile,iOS,IN,"{""invoice_id"": ""INV_C9D72C42"", ""due_date"": ""2026-07-22"", ""items"": 1, ""tax"": 685.48}",1,0.965,3674.91
TXN_291549B786,CUST_1214,MERCH_109,4042.39,INR,2026-07-15T00:26:39,credit_card,bank_decline,ERR_BANK_DECLINE,Issuer bank declined transaction due to risk rules,2,0.812,0.776,10,0,0,2,trial,0.41,32654.0,mobile,Android,IN,"{""invoice_id"": ""INV_3ABB9137"", ""due_date"": ""2026-07-16"", ""items"": 1, ""tax"": 727.63}",1,0.599,2421.39
TXN_F63376A075,CUST_1991,MERCH_179,4533.94,INR,2026-07-15T00:35:18,credit_card,expired_card,ERR_CARD_EXPIRED,Instrument card has expired,0,0.811,0.746,5,1,0,2,trial,1.81,377032.0,mobile,iOS,IN,"{""invoice_id"": ""INV_BDEBA5CF"", ""due_date"": ""2026-07-24"", ""items"": 3, ""tax"": 816.11}",0,0.015,0.0
TXN_97E394F752,CUST_1509,MERCH_266,621.41,INR,2026-07-15T00:39:30,debit_card,temporary_network_failure,ERR_NETWORK_TIMEOUT,Temporary gateway network timeout or issuer degradation,1,0.828,0.839,8,1,0,2,none,0.16,227303.0,desktop,Windows,IN,"{""invoice_id"": ""INV_FDA3A355"", ""due_date"": ""2026-07-19"", ""items"": 2, ""tax"": 111.85}",1,0.804,499.61
TXN_83705640EC,CUST_1510,MERCH_198,502.49,INR,2026-07-15T00:58:45,credit_card,insufficient_funds,ERR_INSUFFICIENT_FUNDS,Insufficient funds in customer account,0,0.561,0.508,3,3,0,2,active,0.86,161859.0,mobile,iOS,IN,"{""invoice_id"": ""INV_77375DE8"", ""due_date"": ""2026-07-25"", ""items"": 3, ""tax"": 90.45}",0,0.092,0.0
TXN_6D88454B45,CUST_1025,MERCH_306,4981.28,INR,2026-07-15T01:18:04,credit_card,authentication_failure,ERR_AUTH_FAILED,Customer 3DS / OTP verification failed or timed out,0,0.746,0.706,6,2,1,2,active,1.08,942166.0,mobile,Android,IN,"{""invoice_id"": ""INV_D6D20595"", ""due_date"": ""2026-07-20"", ""items"": 1, ""tax"": 896.63}",1,0.852,4244.05
TXN_5BC7241A27,CUST_1192,MERCH_250,2456.05,USD,2026-07-15T01:40:10,upi,authentication_failure,ERR_AUTH_FAILED,Customer 3DS / OTP verification failed or timed out,0,0.894,0.928,6,0,1,2,active,1.09,243262.0,desktop,iOS,IN,"{""invoice_id"": ""INV_9BAF687D"", ""due_date"": ""2026-07-28"", ""items"": 1, ""tax"": 442.09}",1,0.978,2402.02
TXN_29A33E4975,CUST_1102,MERCH_136,2120.0,EUR,2026-07-15T02:18:26,debit_card,temporary_network_failure,ERR_NETWORK_TIMEOUT,Temporary gateway network timeout or issuer degradation,1,0.664,0.713,8,4,2,2,none,1.15,82625.0,mobile,iOS,IN,"{""invoice_id"": ""INV_1107BCC3"", ""due_date"": ""2026-07-16"", ""items"": 1, ""tax"": 381.6}",1,0.791,1676.92
TXN_645496EBA8,CUST_2228,MERCH_220,1124.91,INR,2026-07-15T02:22:06,upi,bank_decline,ERR_BANK_DECLINE,Issuer bank declined transaction due to risk rules,0,0.861,0.92,5,2,2,2,none,1.61,309438.0,mobile,iOS,IN,"{""invoice_id"": ""INV_A2104141"", ""due_date"": ""2026-07-18"", ""items"": 2, ""tax"": 202.48}",1,0.911,1024.79
TXN_9BBF1D2428,CUST_1410,MERCH_107,1263.82,INR,2026-07-15T02:25:32,credit_card,insufficient_funds,ERR_INSUFFICIENT_FUNDS,Insufficient funds in customer account,1,0.813,0.788,4,1,2,2,trial,2.64,1149057.0,mobile,Android,US,"{""invoice_id"": ""INV_ABE2A30C"", ""due_date"": ""2026-07-25"", ""items"": 2, ""tax"": 227.49}",0,0.275,0.0
TXN_9C89BCE9CD,CUST_1744,MERCH_317,6353.11,INR,2026-07-15T02:27:46,net_banking,insufficient_funds,ERR_INSUFFICIENT_FUNDS,Insufficient funds in customer account,1,0.637,0.795,6,3,2,2,active,0.44,101188.0,mobile,Android,IN,"{""invoice_id"": ""INV_742B17F0"", ""due_date"": ""2026-07-28"", ""items"": 3, ""tax"": 1143.56}",0,0.041,0.0
TXN_354A41D3B3,CUST_1050,MERCH_287,773.68,INR,2026-07-15T02:52:09,credit_card,temporary_network_failure,ERR_NETWORK_TIMEOUT,Temporary gateway network timeout or issuer degradation,2,0.703,0.74,4,0,2,2,none,1.16,6181.0,mobile,Android,IN,"{""invoice_id"": ""INV_2F29E739"", ""due_date"": ""2026-07-21"", ""items"": 3, ""tax"": 139.26}",1,0.591,457.24
TXN_218650ABA4,CUST_2154,MERCH_185,1832.4,INR,2026-07-15T03:00:08,upi,authentication_failure,ERR_AUTH_FAILED,Customer 3DS / OTP verification failed or timed out,2,0.611,0.408,7,3,3,2,none,1.46,96701.0,mobile,Android,IN,"{""invoice_id"": ""INV_D382F782"", ""due_date"": ""2026-07-26"", ""items"": 1, ""tax"": 329.83}",1,0.523,958.35
TXN_0D39A3B2D1,CUST_1342,MERCH_104,822.03,INR,2026-07-15T03:02:25,credit_card,bank_decline,ERR_BANK_DECLINE,Issuer bank declined transaction due to risk rules,2,0.912,0.999,4,0,3,2,active,0.9,154317.0,mobile,iOS,IN,"{""invoice_id"": ""INV_C94721B7"", ""due_date"": ""2026-07-17"", ""items"": 1, ""tax"": 147.97}",1,0.566,465.27
TXN_61BF40C35B,CUST_1201,MERCH_221,382.4,INR,2026-07-15T03:02:48,net_banking,temporary_network_failure,ERR_NETWORK_TIMEOUT,Temporary gateway network timeout or issuer degradation,1,0.797,0.846,5,1,3,2,active,1.02,313784.0,mobile,iOS,IN,"{""invoice_id"": ""INV_50F1108C"", ""due_date"": ""2026-07-16"", ""items"": 1, ""tax"": 68.83}",1,0.772,295.21
TXN_EF878E74E4,CUST_1299,MERCH_325,2012.29,INR,2026-07-15T03:35:37,credit_card,merchant_configuration,ERR_MERCHANT_CONFIG,Invalid merchant API credentials or routing config,0,0.846,0.784,5,0,3,2,active,0.65,30247.0,desktop,iOS,IN,"{""invoice_id"": ""INV_DBF2010E"", ""due_date"": ""2026-07-22"", ""items"": 3, ""tax"": 362.21}",0,0.493,0.0
TXN_90C3D5D27B,CUST_1145,MERCH_126,3793.17,INR,2026-07-15T03:43:11,debit_card,temporary_network_failure,ERR_NETWORK_TIMEOUT,Temporary gateway network timeout or issuer degradation,4,0.827,0.855,5,0,3,2,none,2.08,45021.0,mobile,iOS,IN,"{""invoice_id"": ""INV_836933A1"", ""due_date"": ""2026-07-24"", ""items"": 3, ""tax"": 682.77}",1,0.545,2067.28
TXN_64793F74CE,CUST_1769,MERCH_223,624.86,INR,2026-07-15T03:46:18,credit_card,insufficient_funds,ERR_INSUFFICIENT_FUNDS,Insufficient funds in customer account,1,0.705,0.654,4,2,3,2,active,1.4,432052.0,mobile,iOS,IN,"{""invoice_id"": ""INV_5168B5C6"", ""due_date"": ""2026-07-16"", ""items"": 3, ""tax"": 112.47}",0,0.269,0.0
TXN_5DB0C2C509,CUST_1461,MERCH_246,888.61,INR,2026-07-15T03:54:31,upi,bank_decline,ERR_BANK_DECLINE,Issuer bank declined transaction due to risk rules,1,0.715,0.757,5,2,3,2,none,1.07,158346.0,mobile,Android,IN,"{""invoice_id"": ""INV_0B5B83F6"", ""due_date"": ""2026-07-23"", ""items"": 3, ""tax"": 159.95}",1,0.99,879.72
TXN_632CF9C9F3,CUST_1915,MERCH_270,553.42,INR,2026-07-15T04:03:13,credit_card,customer_action_required,ERR_CUSTOMER_ACTION,Customer mandate approval or biometric confirmation needed,0,0.889,0.779,5,1,4,2,none,0.71,344964.0,mobile,Android,IN,"{""invoice_id"": ""INV_0B54BEB1"", ""due_date"": ""2026-07-22"", ""items"": 1, ""tax"": 99.62}",1,0.504,278.92
TXN_644D0C31EA,CUST_1823,MERCH_142,2065.5,INR,2026-07-15T04:06:52,upi,insufficient_funds,ERR_INSUFFICIENT_FUNDS,Insufficient funds in customer account,0,0.707,0.751,4,2,4,2,none,0.86,396544.0,mobile,Android,US,"{""invoice_id"": ""INV_5F21CBED"", ""due_date"": ""2026-07-23"", ""items"": 1, ""tax"": 371.79}",0,0.419,0.0
TXN_646174F274,CUST_1503,MERCH_134,1111.99,INR,2026-07-15T04:11:11,upi,temporary_network_failure,ERR_NETWORK_TIMEOUT,Temporary gateway network timeout or issuer degradation,0,0.721,0.637,5,2,4,2,active,2.71,911300.0,tablet,iOS,IN,"{""invoice_id"": ""INV_C8368FDA"", ""due_date"": ""2026-07-24"", ""items"": 1, ""tax"": 200.16}",1,0.99,1100.87
TXN_2791070B0C,CUST_1150,MERCH_336,216.54,INR,2026-07-15T04:21:17,net_banking,bank_decline,ERR_BANK_DECLINE,Issuer bank declined transaction due to risk rules,0,0.667,0.496,7,2,4,2,none,1.32,277488.0,mobile,Android,IN,"{""invoice_id"": ""INV_C9C4A3B9"", ""due_date"": ""2026-07-16"", ""items"": 2, ""tax"": 38.98}",1,0.916,198.35
TXN_9A9C22A451,CUST_1198,MERCH_311,1269.09,INR,2026-07-15T04:48:21,debit_card,insufficient_funds,ERR_INSUFFICIENT_FUNDS,Insufficient funds in customer account,4,0.874,0.891,6,1,4,2,active,1.77,939912.0,mobile,Android,IN,"{""invoice_id"": ""INV_4DBFC1E4"", ""due_date"": ""2026-07-20"", ""items"": 1, ""tax"": 228.44}",0,0.078,0.0
TXN_816657D30F,CUST_1428,MERCH_342,5117.66,INR,2026-07-15T04:57:58,debit_card,temporary_network_failure,ERR_NETWORK_TIMEOUT,Temporary gateway network timeout or issuer degradation,0,0.98,1.0,4,0,4,2,trial,1.31,766615.0,mobile,Windows,US,"{""invoice_id"": ""INV_8907FA72"", ""due_date"": ""2026-07-19"", ""items"": 1, ""tax"": 921.18}",1,0.841,4303.95
TXN_903148323B,CUST_1302,MERCH_154,5762.02,INR,2026-07-15T05:08:08,upi,bank_decline,ERR_BANK_DECLINE,Issuer bank declined transaction due to risk rules,0,0.769,0.923,4,2,5,2,none,0.56,99604.0,mobile,Android,IN,"{""invoice_id"": ""INV_508AE46B"", ""due_date"": ""2026-07-23"", ""items"": 2, ""tax"": 1037.16}",1,0.99,5704.4
TXN_106271A02C,CUST_1903,MERCH_160,6057.75,INR,2026-07-15T05:08:36,upi,temporary_network_failure,ERR_NETWORK_TIMEOUT,Temporary gateway network timeout or issuer degradation,0,0.695,0.657,4,0,5,2,none,0.87,698577.0,desktop,iOS,IN,"{""invoice_id"": ""INV_5F3688FA"", ""due_date"": ""2026-07-23"", ""items"": 2, ""tax"": 1090.4}",1,0.99,5997.17
TXN_67C9CB1F3F,CUST_1497,MERCH_146,669.38,INR,2026-07-15T05:12:00,upi,bank_decline,ERR_BANK_DECLINE,Issuer bank declined transaction due to risk rules,0,0.912,0.865,5,1,5,2,canceled,1.15,204527.0,desktop,iOS,IN,"{""invoice_id"": ""INV_218AC50A"", ""due_date"": ""2026-07-23"", ""items"": 2, ""tax"": 120.49}",1,0.982,657.33
TXN_05AB4E57BB,CUST_1900,MERCH_201,552.22,INR,2026-07-15T05:17:03,upi,insufficient_funds,ERR_INSUFFICIENT_FUNDS,Insufficient funds in customer account,4,0.633,0.784,8,3,5,2,canceled,1.0,38989.0,desktop,Android,IN,"{""invoice_id"": ""INV_17BC4392"", ""due_date"": ""2026-07-25"", ""items"": 1, ""tax"": 99.4}",0,0.01,0.0
TXN_307A328614,CUST_1790,MERCH_176,946.16,INR,2026-07-15T05:22:07,net_banking,customer_action_required,ERR_CUSTOMER_ACTION,Customer mandate approval or biometric confirmation needed,0,0.654,0.659,5,3,5,2,trial,0.4,500176.0,mobile,Android,AE,"{""invoice_id"": ""INV_4A4D9E07"", ""due_date"": ""2026-07-16"", ""items"": 3, ""tax"": 170.31}",1,0.569,538.37
TXN_4B6BA2D8B8,CUST_1104,MERCH_155,4783.27,INR,2026-07-15T05:26:25,upi,bank_decline,ERR_BANK_DECLINE,Issuer bank declined transaction due to risk rules,1,0.878,0.708,6,1,5,2,active,0.44,37413.0,desktop,iOS,IN,"{""invoice_id"": ""INV_B2009179"", ""due_date"": ""2026-07-23"", ""items"": 3, ""tax"": 860.99}",1,0.99,4735.44
TXN_1AF7646585,CUST_1009,MERCH_181,4618.9,INR,2026-07-15T05:39:12,credit_card,customer_action_required,ERR_CUSTOMER_ACTION,Customer mandate approval or biometric confirmation needed,0,0.605,0.437,7,4,5,2,trial,0.54,95967.0,desktop,Windows,IN,"{""invoice_id"": ""INV_A4C8A5FB"", ""due_date"": ""2026-07-24"", ""items"": 2, ""tax"": 831.4}",0,0.23,0.0
TXN_6ADD0042A8,CUST_2050,MERCH_245,1813.27,INR,2026-07-15T05:55:47,upi,unknown,ERR_UNKNOWN,Unknown upstream gateway failure,0,0.885,0.982,9,1,5,2,active,1.85,601093.0,mobile,Android,IN,"{""invoice_id"": ""INV_9F995E94"", ""due_date"": ""2026-07-25"", ""items"": 3, ""tax"": 326.39}",1,0.583,1057.14
TXN_8E611C4F94,CUST_1610,MERCH_292,5531.55,INR,2026-07-15T06:04:56,debit_card,authentication_failure,ERR_AUTH_FAILED,Customer 3DS / OTP verification failed or timed out,1,0.902,0.931,2,0,6,2,active,0.54,41052.0,mobile,macOS,IN,"{""invoice_id"": ""INV_1903CF79"", ""due_date"": ""2026-07-27"", ""items"": 1, ""tax"": 995.68}",1,0.832,4602.25
TXN_C48CA63786,CUST_1768,MERCH_323,3317.54,INR,2026-07-15T06:12:08,credit_card,temporary_network_failure,ERR_NETWORK_TIMEOUT,Temporary gateway network timeout or issuer degradation,1,0.781,0.789,5,2,6,2,canceled,2.33,669695.0,mobile,Android,IN,"{""invoice_id"": ""INV_BF78365A"", ""due_date"": ""2026-07-16"", ""items"": 3, ""tax"": 597.16}",1,0.936,3105.22
TXN_78F1BC448E,CUST_1326,MERCH_152,1116.37,INR,2026-07-15T06:12:13,upi,bank_decline,ERR_BANK_DECLINE,Issuer bank declined transaction due to risk rules,0,0.658,0.549,7,2,6,2,none,1.43,687037.0,mobile,Windows,IN,"{""invoice_id"": ""INV_887AD532"", ""due_date"": ""2026-07-17"", ""items"": 3, ""tax"": 200.95}",1,0.929,1037.11
TXN_770F1F82B8,CUST_1882,MERCH_346,1280.45,INR,2026-07-15T06:30:21,upi,temporary_network_failure,ERR_NETWORK_TIMEOUT,Temporary gateway network timeout or issuer degradation,0,0.765,0.923,4,1,6,2,active,1.65,943467.0,mobile,Android,IN,"{""invoice_id"": ""INV_50280110"", ""due_date"": ""2026-07-18"", ""items"": 1, ""tax"": 230.48}",1,0.965,1235.63
TXN_556960C3F0,CUST_1906,MERCH_188,508.57,INR,2026-07-15T06:45:10,debit_card,temporary_network_failure,ERR_NETWORK_TIMEOUT,Temporary gateway network timeout or issuer degradation,2,0.886,0.984,6,0,6,2,active,2.01,584951.0,desktop,Android,IN,"{""invoice_id"": ""INV_06A2503A"", ""due_date"": ""2026-07-16"", ""items"": 2, ""tax"": 91.54}",1,0.57,289.88
TXN_C7DDFBB428,CUST_1737,MERCH_184,1597.25,INR,2026-07-15T06:47:31,debit_card,temporary_network_failure,ERR_NETWORK_TIMEOUT,Temporary gateway network timeout or issuer degradation,0,0.677,0.73,7,1,6,2,active,2.5,179613.0,mobile,iOS,IN,"{""invoice_id"": ""INV_BFF65EEA"", ""due_date"": ""2026-07-17"", ""items"": 2, ""tax"": 287.5}",1,0.817,1304.95
TXN_C0DE7AFCEE,CUST_1126,MERCH_318,982.98,INR,2026-07-15T07:13:56,debit_card,bank_decline,ERR_BANK_DECLINE,Issuer bank declined transaction due to risk rules,4,0.814,0.723,1,1,7,2,none,3.53,398790.0,mobile,macOS,IN,"{""invoice_id"": ""INV_54D0E05F"", ""due_date"": ""2026-07-23"", ""items"": 2, ""tax"": 176.94}",1,0.563,553.42
TXN_EB4299DE25,CUST_2139,MERCH_238,663.33,INR,2026-07-15T07:22:04,credit_card,bank_decline,ERR_BANK_DECLINE,Issuer bank declined transaction due to risk rules,0,0.84,0.846,4,1,7,2,none,2.89,457087.0,mobile,Android,IN,"{""invoice_id"": ""INV_C048522A"", ""due_date"": ""2026-07-27"", ""items"": 1, ""tax"": 119.4}",1,0.925,613.58
TXN_A4CEEE6237,CUST_1923,MERCH_211,865.78,INR,2026-07-15T07:29:43,debit_card,customer_action_required,ERR_CUSTOMER_ACTION,Customer mandate approval or biometric confirmation needed,1,0.462,0.442,6,3,7,2,active,0.2,687746.0,mobile,Windows,IN,"{""invoice_id"": ""INV_5901DAAC"", ""due_date"": ""2026-07-21"", ""items"": 3, ""tax"": 155.84}",0,0.348,0.0
TXN_36B0E8F4D8,CUST_1170,MERCH_228,8057.96,INR,2026-07-15T07:33:17,upi,expired_card,ERR_CARD_EXPIRED,Instrument card has expired,1,0.85,0.812,4,0,7,2,active,2.26,296882.0,desktop,Android,IN,"{""invoice_id"": ""INV_05340E16"", ""due_date"": ""2026-07-16"", ""items"": 3, ""tax"": 1450.43}",0,0.239,0.0
TXN_1AC7B48968,CUST_1211,MERCH_310,1138.02,INR,2026-07-15T08:06:44,credit_card,customer_action_required,ERR_CUSTOMER_ACTION,Customer mandate approval or biometric confirmation needed,0,0.678,0.654,4,2,8,2,active,0.87,193601.0,mobile,Windows,IN,"{""invoice_id"": ""INV_2B545694"", ""due_date"": ""2026-07-18"", ""items"": 2, ""tax"": 204.84}",1,0.519,590.63
TXN_6FFBD08E26,CUST_1923,MERCH_195,8753.38,INR,2026-07-15T08:13:24,debit_card,authentication_failure,ERR_AUTH_FAILED,Customer 3DS / OTP verification failed or timed out,1,0.788,0.736,4,1,8,2,active,0.42,1194944.0,mobile,iOS,US,"{""invoice_id"": ""INV_BF7CF185"", ""due_date"": ""2026-07-28"", ""items"": 1, ""tax"": 1575.61}",1,0.853,7466.63
TXN_C1916593BC,CUST_1188,MERCH_107,1915.08,INR,2026-07-15T08:17:05,credit_card,bank_decline,ERR_BANK_DECLINE,Issuer bank declined transaction due to risk rules,1,0.664,0.484,6,3,8,2,trial,1.16,83.0,mobile,iOS,IN,"{""invoice_id"": ""INV_53A08DC6"", ""due_date"": ""2026-07-20"", ""items"": 1, ""tax"": 344.71}",1,0.88,1685.27
TXN_2B93C9F52A,CUST_1932,MERCH_246,1438.1,INR,2026-07-15T08:32:14,credit_card,expired_card,ERR_CARD_EXPIRED,Instrument card has expired,0,0.468,0.53,5,3,8,2,none,1.25,340404.0,mobile,iOS,IN,"{""invoice_id"": ""INV_04B24955"", ""due_date"": ""2026-07-27"", ""items"": 1, ""tax"": 258.86}",0,0.01,0.0
TXN_9AAAA2D8AC,CUST_1386,MERCH_282,3046.03,INR,2026-07-15T08:37:00,debit_card,customer_action_required,ERR_CUSTOMER_ACTION,Customer mandate approval or biometric confirmation needed,0,0.824,0.776,5,0,8,2,canceled,0.93,348584.0,mobile,Android,IN,"{""invoice_id"": ""INV_F0DDD6FA"", ""due_date"": ""2026-07-26"", ""items"": 1, ""tax"": 548.29}",1,0.534,1626.58
TXN_E75D2770D0,CUST_1776,MERCH_115,166.64,USD,2026-07-15T08:45:04,credit_card,authentication_failure,ERR_AUTH_FAILED,Customer 3DS / OTP verification failed or timed out,1,0.948,0.783,2,0,8,2,active,0.55,119219.0,mobile,iOS,IN,"{""invoice_id"": ""INV_86709857"", ""due_date"": ""2026-07-19"", ""items"": 2, ""tax"": 30.0}",1,0.864,143.98
TXN_8CB85A47C3,CUST_2011,MERCH_349,14494.77,INR,2026-07-15T08:55:59,upi,bank_decline,ERR_BANK_DECLINE,Issuer bank declined transaction due to risk rules,1,0.617,0.572,7,2,8,2,active,0.37,704955.0,mobile,macOS,SG,"{""invoice_id"": ""INV_344A0560"", ""due_date"": ""2026-07-19"", ""items"": 2, ""tax"": 2609.06}",1,0.73,10581.18
TXN_3F27389998,CUST_1725,MERCH_326,4699.14,INR,2026-07-15T09:45:23,net_banking,bank_decline,ERR_BANK_DECLINE,Issuer bank declined transaction due to risk rules,2,0.684,0.653,1,1,9,2,active,0.27,32684.0,mobile,iOS,IN,"{""invoice_id"": ""INV_E4ADED7A"", ""due_date"": ""2026-07-18"", ""items"": 2, ""tax"": 845.85}",1,0.662,3110.83
TXN_336DEDA22F,CUST_2153,MERCH_165,2221.95,INR,2026-07-15T09:53:41,credit_card,authentication_failure,ERR_AUTH_FAILED,Customer 3DS / OTP verification failed or timed out,0,0.898,0.916,4,1,9,2,canceled,0.45,13344.0,tablet,Windows,IN,"{""invoice_id"": ""INV_038DEAC5"", ""due_date"": ""2026-07-25"", ""items"": 3, ""tax"": 399.95}",1,0.861,1913.1
TXN_2755DA504A,CUST_1022,MERCH_111,4079.18,USD,2026-07-15T09:55:34,net_banking,merchant_configuration,ERR_MERCHANT_CONFIG,Invalid merchant API credentials or routing config,1,0.912,0.977,8,1,9,2,canceled,1.02,4186.0,desktop,Android,IN,"{""invoice_id"": ""INV_0799BD2B"", ""due_date"": ""2026-07-22"", ""items"": 2, ""tax"": 734.25}",1,0.548,2235.39
TXN_543A032219,CUST_2202,MERCH_192,1909.58,INR,2026-07-15T10:02:33,credit_card,bank_decline,ERR_BANK_DECLINE,Issuer bank declined transaction due to risk rules,1,0.918,1.0,4,0,10,2,active,0.48,31846.0,desktop,macOS,IN,"{""invoice_id"": ""INV_2774F8AA"", ""due_date"": ""2026-07-18"", ""items"": 1, ""tax"": 343.72}",1,0.921,1758.72
TXN_27E2C80AD4,CUST_1400,MERCH_173,985.32,INR,2026-07-15T10:04:27,credit_card,expired_card,ERR_CARD_EXPIRED,Instrument card has expired,0,0.848,0.875,7,1,10,2,active,0.27,878724.0,desktop,iOS,IN,"{""invoice_id"": ""INV_45D64BFB"", ""due_date"": ""2026-07-20"", ""items"": 1, ""tax"": 177.36}",0,0.119,0.0
TXN_C35D4E3EE5,CUST_1504,MERCH_289,1766.25,INR,2026-07-15T10:09:59,upi,insufficient_funds,ERR_INSUFFICIENT_FUNDS,Insufficient funds in customer account,4,0.845,0.831,6,2,10,2,active,0.42,102761.0,mobile,Android,IN,"{""invoice_id"": ""INV_941B087F"", ""due_date"": ""2026-07-23"", ""items"": 2, ""tax"": 317.92}",0,0.26,0.0
TXN_873AD33E48,CUST_1920,MERCH_185,1185.97,INR,2026-07-15T10:34:48,debit_card,temporary_network_failure,ERR_NETWORK_TIMEOUT,Temporary gateway network timeout or issuer degradation,1,0.577,0.688,3,4,10,2,canceled,2.03,137580.0,mobile,iOS,US,"{""invoice_id"": ""INV_7959DDF7"", ""due_date"": ""2026-07-16"", ""items"": 3, ""tax"": 213.47}",1,0.667,791.04
TXN_A8B6A40F4C,CUST_1328,MERCH_197,736.06,EUR,2026-07-15T10:46:34,debit_card,authentication_failure,ERR_AUTH_FAILED,Customer 3DS / OTP verification failed or timed out,2,0.887,1.0,2,0,10,2,active,0.18,284920.0,tablet,iOS,IN,"{""invoice_id"": ""INV_5ED5E3FD"", ""due_date"": ""2026-07-22"", ""items"": 1, ""tax"": 132.49}",1,0.593,436.48
TXN_5A7FC1E969,CUST_1470,MERCH_285,1218.21,INR,2026-07-15T11:16:28,credit_card,bank_decline,ERR_BANK_DECLINE,Issuer bank declined transaction due to risk rules,1,0.943,1.0,3,0,11,2,active,0.97,104770.0,desktop,Windows,IN,"{""invoice_id"": ""INV_E858D9FE"", ""due_date"": ""2026-07-17"", ""items"": 3, ""tax"": 219.28}",1,0.823,1002.59
TXN_EA26314E17,CUST_1411,MERCH_120,2236.47,INR,2026-07-15T11:18:43,wallet,temporary_network_failure,ERR_NETWORK_TIMEOUT,Temporary gateway network timeout or issuer degradation,0,0.613,0.405,3,3,11,2,active,0.92,32921.0,mobile,iOS,AE,"{""invoice_id"": ""INV_1D637454"", ""due_date"": ""2026-07-19"", ""items"": 1, ""tax"": 402.56}",1,0.637,1424.63
TXN_69B663548A,CUST_1753,MERCH_136,2579.78,INR,2026-07-15T11:25:44,upi,temporary_network_failure,ERR_NETWORK_TIMEOUT,Temporary gateway network timeout or issuer degradation,0,0.852,0.913,4,0,11,2,canceled,1.92,113377.0,desktop,iOS,IN,"{""invoice_id"": ""INV_3FB8EDFE"", ""due_date"": ""2026-07-18"", ""items"": 2, ""tax"": 464.36}",1,0.983,2535.92
TXN_87737AFE10,CUST_1028,MERCH_104,7409.16,INR,2026-07-15T11:28:08,wallet,insufficient_funds,ERR_INSUFFICIENT_FUNDS,Insufficient funds in customer account,0,0.805,0.796,6,0,11,2,none,1.24,100833.0,mobile,iOS,IN,"{""invoice_id"": ""INV_3AC937BA"", ""due_date"": ""2026-07-20"", ""items"": 2, ""tax"": 1333.65}",0,0.231,0.0
TXN_EF5E4777CE,CUST_1244,MERCH_297,1327.03,INR,2026-07-15T11:35:18,credit_card,authentication_failure,ERR_AUTH_FAILED,Customer 3DS / OTP verification failed or timed out,0,0.883,0.887,4,4,11,2,active,0.63,526365.0,desktop,Android,IN,"{""invoice_id"": ""INV_83DBCC63"", ""due_date"": ""2026-07-23"", ""items"": 2, ""tax"": 238.87}",1,0.823,1092.15
TXN_6C9AD5AB31,CUST_1937,MERCH_259,892.21,INR,2026-07-15T11:35:45,upi,expired_card,ERR_CARD_EXPIRED,Instrument card has expired,1,0.92,0.837,3,0,11,2,none,0.72,583138.0,desktop,Android,IN,"{""invoice_id"": ""INV_63969F33"", ""due_date"": ""2026-07-21"", ""items"": 2, ""tax"": 160.6}",0,0.233,0.0
TXN_24633633CD,CUST_1825,MERCH_166,514.19,INR,2026-07-15T11:47:05,upi,bank_decline,ERR_BANK_DECLINE,Issuer bank declined transaction due to risk rules,1,0.834,0.819,7,3,11,2,none,1.75,47089.0,desktop,iOS,IN,"{""invoice_id"": ""INV_8238A8DD"", ""due_date"": ""2026-07-24"", ""items"": 3, ""tax"": 92.55}",1,0.977,502.36
TXN_62DB5CE9D0,CUST_2083,MERCH_109,2813.59,INR,2026-07-15T12:02:11,upi,insufficient_funds,ERR_INSUFFICIENT_FUNDS,Insufficient funds in customer account,0,0.792,0.739,8,1,12,2,active,0.89,1179213.0,mobile,iOS,IN,"{""invoice_id"": ""INV_B52FD74B"", ""due_date"": ""2026-07-22"", ""items"": 1, ""tax"": 506.45}",0,0.474,0.0
TXN_1A4A52C8EB,CUST_1138,MERCH_296,7773.43,EUR,2026-07-15T12:04:54,upi,bank_decline,ERR_BANK_DECLINE,Issuer bank declined transaction due to risk rules,2,0.906,0.856,3,0,12,2,active,0.56,1195599.0,mobile,Android,IN,"{""invoice_id"": ""INV_D224EE93"", ""due_date"": ""2026-07-16"", ""items"": 1, ""tax"": 1399.22}",1,0.742,5767.89
